   2.2882347e-01   1.5380077e-01   1.3604479e-01   1.2680639e-01   1.0162913e-01   7.5171949e-02   1.1213570e-01   2.8917596e-01   5.3945000e-01   7.8123777e-01   8.8576411e-01   8.5736080e-01   8.9963686e-01   8.7615704e-01   6.2757469e-01   7.1956734e-01   8.5232938e-01   8.4705167e-01   8.6499712e-01   8.7789365e-01   7.8375503e-01   7.4408718e-01   9.2654624e-01   9.1014788e-01   8.6998307e-01   9.0933998e-01   7.8980067e-01   5.8575546e-01   3.9919004e-01   3.0416581e-01   2.8643186e-01   3.0493057e-01   2.6476223e-01   3.2710751e-01   3.6860310e-01   3.3589994e-01
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.1246081e-01   7.2402319e-01   8.2180921e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.7965551e+00   1.9583433e+00   2.1421114e+00   2.2040213e+00   1.9359061e+00   1.4843201e+00   6.8558229e-01   3.3889074e-01   6.7452356e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.1202677e+00   0.0000000e+00   9.0774424e-01   6.7450422e-01   5.1419188e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6661993e+00   1.3997930e+00   1.2568836e+00   9.2758262e-01   6.8142873e-01   4.9814400e-01   6.2916452e-01   1.0487767e+00   1.4089844e+00   1.5253591e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.3500408e+00   1.6615078e+00   1.8674836e+00   1.7050188e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.8237416e+00   1.6577790e+00   1.7678361e+00   1.6825667e+00   1.6238184e+00   1.7489930e+00   2.0393908e+00   2.3535573e+00   2.4101100e+00   2.1361930e+00   1.9982300e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6432454e+00   2.2205283e+00   2.6257364e+00   2.7464072e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.7316991e+00   2.6091611e+00   2.8864050e+00   3.1957366e+00   3.1968198e+00   3.0873988e+00   3.0676912e+00   3.1543331e+00   3.2063894e+00   3.0099589e+00   2.5782728e+00   1.8161516e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.2410724e+00   2.9947347e+00   2.7452071e+00   2.7059360e+00   2.5513632e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.8615620e+00   3.3206549e+00   3.5427322e+00   3.8580501e+00   3.9346006e+00   3.8251677e+00   3.6832831e+00   3.5770357e+00   3.3922524e+00   2.9835877e+00   2.7278767e+00   2.8979524e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.0839856e+00   2.9218295e+00   2.7038014e+00   2.2421901e+00   2.0978880e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   1.7386916e+00   2.4173029e+00   3.0527596e+00   3.2031915e+00   3.3757220e+00   3.5048723e+00   3.4397583e+00   3.2668334e+00   3.0057344e+00   2.5510499e+00   2.0531974e+00   2.3774302e+00   3.8932653e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.6954108e+00   2.5104368e+00   2.1957278e+00   1.8465441e+00   1.3326976e+00   2.3410175e+00   0.0000000e+00   1.8224664e+00   1.8883034e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   1.6438334e+00   1.8711666e+00   2.0806553e+00   2.0689664e+00   2.1353126e+00   2.2352097e+00   2.2052557e+00   2.0211639e+00   1.6655246e+00   1.1374708e+00   7.3170090e-01   1.7112888e+00   3.6299067e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.2496974e+00   1.8007066e+00   1.2725468e+00   7.0919001e-01   1.3092039e+00   3.0448398e+00   0.0000000e+00   0.0000000e+00   1.4968142e+00   1.5365028e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   1.1706936e+00   9.0987343e-01   8.2913530e-01   6.9591409e-01   7.7640849e-01   9.2146754e-01   8.2237840e-01   6.2552768e-01   8.1093484e-01   1.2318867e+00   1.5265728e+00   2.0299366e+00   3.3158534e+00   3.8468089e+00   0.0000000e+00   1.9387693e+00   1.6484157e+00   1.6142308e+00   1.0068711e+00   8.5929066e-01   1.3990090e+00   3.3093078e+00   4.6084018e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.2619801e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
