-START-OF-DATA-
0.0    1.0
100.0  1.0
101.0  0.0
102.0  0.0
103.0  0.0
104.0  0.0
105.0  0.0
106.0  0.26
107.0  0.72
108.0  0.90
109.0  0.97
110.0  0.99
111.0  1.00
999999999.0  1.0
-END-OF-DATA-

# 101 is the first year after the impact
