  0.2327  0.2297  0.1900  0.1772  0.1622  0.1510  0.1359  0.1341  0.1199  0.1228  0.1488  0.1552  0.1595  0.1632  0.1707  0.1725  0.1925  0.2021  0.2082  0.1904  0.1825  0.2027  0.2170  0.2144  0.2139  0.2627  0.3042  0.2877  0.2944  0.2943  0.3240  0.3427  0.3168  0.2716  0.2730  0.2715
  0.1305  0.1313  0.1363  0.1311  0.1123  0.1097  0.0750  0.0751  0.0755  0.0758  0.0775  0.0818  0.0821  0.0814  0.0875  0.1095  0.1137  0.1180  0.1237  0.1270  0.1269  0.1270  0.1272  0.1241  0.1224  0.1251  0.1145  0.0859  0.0820  0.0810  0.1168  0.1800  0.1378  0.1344  0.1334  0.1313
  0.1320  0.1347  0.1134  0.0730  0.0695  0.0736  0.0714  0.0720  0.0724  0.0724  0.0722  0.0718  0.0715  0.0712  0.0710  0.0831  0.1039  0.1084  0.1153  0.1207  0.1216  0.1225  0.1219  0.1146  0.1186  0.1023  0.0722  0.1004  0.1083  0.1050  0.1135  0.1216  0.1232  0.1260  0.1267  0.1278
  0.1299  0.1295  0.1216  0.0659  0.0671  0.0682  0.0687  0.0688  0.0688  0.0688  0.0687  0.0681  0.0676  0.0675  0.0675  0.0722  0.1016  0.1067  0.1093  0.1115  0.1154  0.1166  0.1116  0.0819  0.0749  0.0665  0.0818  0.1071  0.1112  0.1129  0.1146  0.1169  0.1191  0.1207  0.1187  0.1273
  0.1246  0.1261  0.1149  0.0627  0.0641  0.0652  0.0653  0.0650  0.0649  0.0651  0.0649  0.0642  0.0636  0.0638  0.0641  0.0639  0.1026  0.1057  0.1088  0.1098  0.1114  0.1107  0.1088  0.0709  0.0625  0.0768  0.0646  0.1045  0.1092  0.1134  0.1165  0.1215  0.1278  0.1242  0.1203  0.1203
  0.1141  0.1128  0.0987  0.0607  0.0610  0.0617  0.0617  0.0614  0.0613  0.0614  0.0613  0.0607  0.0603  0.0604  0.0608  0.0613  0.0927  0.1054  0.1069  0.1081  0.1072  0.0924  0.0754  0.0644  0.0596  0.0591  0.0845  0.1029  0.1060  0.1093  0.1133  0.1172  0.1241  0.1298  0.1200  0.1170
  0.1042  0.0837  0.0678  0.0582  0.0585  0.0589  0.0588  0.0586  0.0585  0.0585  0.0583  0.0579  0.0577  0.0577  0.0579  0.0581  0.0829  0.1054  0.1048  0.1046  0.0865  0.0594  0.0572  0.0573  0.0573  0.0642  0.1005  0.0990  0.0864  0.0935  0.1107  0.1176  0.1303  0.1568  0.2943  0.1572
  0.1048  0.0586  0.0562  0.0563  0.0567  0.0565  0.0564  0.0564  0.0562  0.0560  0.0557  0.0557  0.0556  0.0556  0.0555  0.0557  0.0707  0.1100  0.1037  0.1028  0.0704  0.0551  0.0550  0.0550  0.0554  0.0888  0.0792  0.0875  0.0548  0.0631  0.1017  0.1323  0.1913  0.3216  0.3173  0.1576
  0.1128  0.0639  0.0545  0.0548  0.0546  0.0539  0.0539  0.0540  0.0540  0.0535  0.0531  0.0534  0.0535  0.0535  0.0531  0.0533  0.0663  0.1097  0.0528  0.0526  0.0531  0.0531  0.0531  0.0528  0.0531  0.1579  0.0530  0.0735  0.0717  0.0532  0.0539  0.1654  0.3266  0.3490  0.2952  0.1122
  0.1143  0.0747  0.0531  0.0533  0.0528  0.0518  0.0520  0.0524  0.0523  0.0516  0.0512  0.0518  0.0521  0.0520  0.0514  0.0517  0.0570  0.0981  0.0508  0.0508  0.0515  0.0519  0.0518  0.0512  0.0517  0.0904  0.0521  0.0602  0.0528  0.0569  0.0758  0.0524  0.2701  0.2552  0.1827  0.1177
  0.1118  0.0548  0.0511  0.0515  0.0508  0.0498  0.0500  0.0508  0.0507  0.0497  0.0494  0.0503  0.0508  0.0505  0.0498  0.0501  0.0510  0.0988  0.1191  0.0539  0.0500  0.0506  0.0503  0.0495  0.0501  0.3095  0.2508  0.0502  0.0498  0.0510  0.1275  0.0907  0.2281  0.1464  0.1229  0.1164
  0.1020  0.0505  0.0496  0.0503  0.0495  0.0483  0.0487  0.0497  0.0496  0.0485  0.0482  0.0492  0.0500  0.0494  0.0485  0.0489  0.0498  0.1034  0.2916  0.0570  0.0490  0.0498  0.0492  0.0484  0.1196  0.2220  0.2105  0.0832  0.0487  0.0924  0.0822  0.0559  0.1165  0.1316  0.1221  0.1125
  0.0734  0.0481  0.0484  0.0493  0.0484  0.0472  0.0475  0.0488  0.0488  0.0475  0.0472  0.0482  0.0492  0.0483  0.0473  0.0475  0.0487  0.1445  0.0924  0.0469  0.0481  0.0491  0.0483  0.0518  0.1398  0.1233  0.1385  0.0995  0.0810  0.1023  0.0490  0.0675  0.0595  0.1266  0.1199  0.1093
  0.0903  0.0695  0.0473  0.0485  0.0473  0.0462  0.0465  0.0479  0.0479  0.0464  0.0461  0.0471  0.0482  0.0471  0.0459  0.0462  0.0477  0.0479  0.0464  0.0461  0.0473  0.0486  0.0477  0.0515  0.1200  0.1143  0.1090  0.1143  0.1156  0.1102  0.0485  0.0563  0.0708  0.1142  0.1172  0.1074
  0.0900  0.0750  0.0528  0.0480  0.0466  0.0455  0.0458  0.0473  0.0473  0.0457  0.0453  0.0463  0.0477  0.0463  0.0452  0.0455  0.0472  0.0473  0.0457  0.0454  0.0468  0.0484  0.0472  0.0508  0.1163  0.1123  0.1094  0.1150  0.1189  0.1097  0.0483  0.0468  0.0753  0.1209  0.1129  0.1081
  0.0569  0.0807  0.0581  0.0475  0.0461  0.0449  0.0452  0.0469  0.0468  0.0452  0.0448  0.0459  0.0474  0.0459  0.0448  0.0451  0.0469  0.0470  0.0455  0.0594  0.2329  0.1191  0.0466  0.0499  0.1119  0.1110  0.1114  0.1188  0.1243  0.1196  0.0667  0.0464  0.0465  0.0625  0.1061  0.1078
  0.0683  0.0656  0.0462  0.0472  0.0456  0.0445  0.0448  0.0466  0.0466  0.0448  0.0444  0.0456  0.0473  0.0456  0.0445  0.0448  0.0466  0.0468  0.0452  0.0569  0.1992  0.2311  0.0481  0.0481  0.1035  0.1096  0.1129  0.1199  0.1559  0.2315  0.1275  0.0489  0.0449  0.0451  0.0569  0.0812
  0.0884  0.0673  0.0454  0.0471  0.0454  0.0443  0.0445  0.0464  0.0464  0.0445  0.0441  0.0452  0.0470  0.0453  0.0442  0.0446  0.0464  0.0467  0.0450  0.0638  0.1193  0.1903  0.0700  0.0446  0.0867  0.1088  0.1116  0.1327  0.2576  0.3462  0.1434  0.0456  0.0445  0.0446  0.0464  0.0463
  0.0616  0.0791  0.0453  0.0471  0.0454  0.0443  0.0445  0.0464  0.0463  0.0444  0.0441  0.0451  0.0469  0.0452  0.0442  0.0445  0.0464  0.0466  0.0450  0.0780  0.1239  0.2001  0.1023  0.0447  0.0739  0.1101  0.1112  0.1530  0.3156  0.3544  0.1435  0.0455  0.0443  0.0445  0.0463  0.0463
  0.0448  0.0487  0.0456  0.0473  0.0457  0.0445  0.0448  0.0465  0.0465  0.0446  0.0442  0.0453  0.0470  0.0455  0.0446  0.0450  0.0468  0.0469  0.0452  0.0829  0.1277  0.1370  0.1154  0.0570  0.0484  0.0582  0.1011  0.1555  0.3400  0.3358  0.0643  0.0457  0.0445  0.0448  0.0466  0.0466
  0.0453  0.0450  0.0462  0.0477  0.0462  0.0450  0.0452  0.0468  0.0468  0.0450  0.0446  0.0456  0.0473  0.0460  0.0451  0.0456  0.0474  0.0477  0.0460  0.0830  0.1276  0.1231  0.1155  0.0897  0.0455  0.0472  0.1054  0.1297  0.2570  0.2192  0.0476  0.0559  0.0553  0.0452  0.0470  0.0470
  0.0459  0.0456  0.0468  0.0481  0.0468  0.0456  0.0459  0.0474  0.0473  0.0455  0.0451  0.0461  0.0476  0.0464  0.0455  0.0460  0.0479  0.0482  0.0468  0.0808  0.1226  0.1198  0.1154  0.1105  0.0459  0.0477  0.1571  0.1262  0.1194  0.0688  0.0483  0.0842  0.0849  0.0459  0.0474  0.0475
  0.0466  0.0463  0.0474  0.0486  0.0474  0.0463  0.0466  0.0480  0.0479  0.0463  0.0458  0.0469  0.0481  0.0470  0.0461  0.0465  0.0483  0.0486  0.0472  0.0655  0.1192  0.1159  0.1149  0.0934  0.0467  0.0484  0.2594  0.1282  0.1178  0.0573  0.0489  0.0860  0.1043  0.0468  0.0480  0.0480
  0.0476  0.0472  0.0482  0.0491  0.0483  0.0472  0.0476  0.0489  0.0489  0.0474  0.0470  0.0479  0.0488  0.0479  0.0468  0.0473  0.0488  0.0490  0.0479  0.0565  0.1087  0.1148  0.1118  0.0846  0.0479  0.0493  0.2616  0.1448  0.1192  0.0616  0.0495  0.0815  0.1153  0.0938  0.0489  0.0489
  0.0487  0.0483  0.0491  0.0498  0.0492  0.0482  0.0486  0.0498  0.0498  0.0486  0.0482  0.0491  0.0496  0.0488  0.0478  0.0482  0.0494  0.0496  0.0487  0.0491  0.0978  0.1182  0.1095  0.0830  0.0493  0.0504  0.2381  0.2377  0.1212  0.0645  0.0503  0.0740  0.1151  0.0970  0.0499  0.0499
  0.0502  0.0497  0.0502  0.0506  0.0504  0.0495  0.0499  0.0508  0.0508  0.0499  0.0496  0.0504  0.0506  0.0499  0.0490  0.0494  0.0503  0.0505  0.0498  0.0501  0.0988  0.1194  0.1078  0.0658  0.0509  0.0514  0.2980  0.3354  0.2563  0.0670  0.0520  0.0864  0.1078  0.0622  0.0511  0.0511
