1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	272.43164	272.00195	271.66354	271.54193	271.50336	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	271.44659	271.35254	271.33008	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05
271.35635	271.35635	271.42023	271.51654	271.74646	272.36362	272.51093	272.43164	272.00195	271.66354	271.54193	271.50336	271.47684	271.46887	271.53336	271.59091	271.73807	272.11447	272.33664	1e-05	271.44659	271.35254	271.33008	271.32700	271.32855	271.32196	271.32571	271.32779	271.32928	271.32730	271.32309	271.33759	271.34555	271.35275	271.37732	271.37732
274.23166	274.37299	275.00745	275.64948	276.22745	276.74393	276.67365	276.23648	275.47275	274.81039	274.53519	274.54300	274.37238	274.32578	274.46423	274.65756	275.10855	275.80167	276.15948	275.33960	274.77017	273.90448	272.93024	272.58438	272.36472	272.35614	272.39227	272.51547	272.71909	272.87521	272.59500	272.89499	273.12000	273.13455	273.43451	273.96475
279.43011	280.02829	280.82834	281.59454	282.39740	283.13794	283.21555	282.58429	281.47089	281.04071	281.09521	281.39557	281.42365	281.33057	281.33493	281.20383	281.37140	281.70859	282.56656	282.11462	280.89737	279.27634	278.46680	278.03973	277.99512	277.72522	277.99390	278.03833	278.11554	278.25681	277.95175	278.07022	278.39194	278.42722	278.57422	278.91864
282.18430	282.79788	283.59314	284.30975	285.28802	286.20166	286.67773	286.11731	285.06046	284.61002	284.66406	285.01236	284.99115	284.71924	284.54126	284.33270	284.15521	284.09930	1e-05	1e-05	282.19989	281.46686	281.14398	280.97809	281.07138	280.96509	281.19241	281.49072	281.81311	282.07205	281.85867	281.58987	281.87537	281.64261	281.54834	281.74701
284.68552	285.29568	286.13379	286.95227	287.99545	289.49478	290.27975	1e-05	288.95758	288.60449	288.38959	288.37039	288.03275	287.64209	287.27481	286.84033	286.45581	286.29507	287.33051	1e-05	284.59857	284.26904	284.17303	284.12149	284.15250	283.94186	284.07867	284.42334	285.33795	286.30008	285.94507	285.00482	285.03226	284.55136	284.28867	284.31439
287.08258	287.78671	288.85715	289.86523	290.16757	292.28119	292.37097	1e-05	291.91379	292.13058	291.57089	291.12881	290.60669	290.07993	289.54529	288.98175	288.61264	288.41214	289.72632	1e-05	288.12030	288.07449	287.77908	287.28751	287.08066	286.73630	286.58603	286.84552	288.53656	290.77576	290.03528	288.68768	288.16684	287.48083	286.87589	286.74475
289.46054	290.52072	291.71753	292.93079	1e-05	294.74103	294.88040	293.95584	294.30405	294.73599	294.06775	293.86487	293.48337	292.80542	292.07983	291.43839	290.91965	290.39523	292.76938	1e-05	1e-05	292.43906	291.70947	290.52243	289.73529	289.24341	288.88727	289.55203	290.93295	293.72650	293.56247	292.08929	291.16638	290.27960	289.45239	289.23315
291.38895	1e-05	1e-05	1e-05	1e-05	296.35934	296.68024	296.03586	296.07928	295.94769	295.55176	296.47940	297.51025	297.42310	295.94104	294.54044	293.46939	291.87708	295.94794	1e-05	1e-05	295.82397	295.57184	294.29694	293.01459	291.93469	290.70297	294.14709	1e-05	294.87878	294.52219	294.66946	294.45554	293.02380	292.16333	291.82224
292.76279	1e-05	1e-05	1e-05	1e-05	297.22321	297.03467	296.73035	296.61707	296.42349	296.12885	296.21954	296.31891	295.98486	295.45834	295.19345	294.16876	292.81271	295.11115	1e-05	1e-05	295.75470	295.94269	296.74136	296.17120	293.13156	291.53885	293.26755	1e-05	295.02457	294.78119	294.62341	294.36688	294.00153	293.73660	293.44958
