0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 -0.0051 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.1010 0.1010 0.0000 0.0000 0.1010 0.1010 0.1010 0.1010 0.1010 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.1010 0.1010 0.1010 0.1010 0.1010 0.1010 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 0.0000 0.0000 0.0000 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.1010 0.1010 0.1010 0.1010 0.1010 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 0.0000 0.0000 0.0000 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.1010 0.1010 0.1010 0.1010 0.1010 0.1010 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 0.0000 0.0000 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 0.0000 0.0000 0.0000 0.0000 0.0000 0.1010 0.1010 0.1010 0.1010 0.1010 0.1010 0.1010 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 0.0000 0.0000 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 0.0000 0.0000 0.0000 0.0000 0.1010 0.1010 0.1010 0.1010 0.1010 0.1010 0.1010 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 0.0000 0.0000 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 0.0000 0.0000 0.0000 0.0000 0.1010 0.1010 0.1010 0.1010 0.1010 0.1010 0.1010 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 0.0000 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 0.0000 0.0000 0.0000 0.1010 0.1010 0.1010 0.1010 0.1010 0.1010 0.1010 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 0.0000 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 0.0000 0.1010 0.1010 0.1010 0.1010 0.1010 0.1010 0.1010 0.1010 0.1010 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 0.0000 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 0.0000 0.1010 0.1010 0.1010 0.1010 0.1010 0.1010 0.1010 0.1010 0.1010 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 0.0000 0.1010 0.1010 0.1010 0.1010 0.1010 0.1010 0.1010 0.1010 0.1010 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 0.0000 0.1010 0.1010 0.1010 0.1010 0.1010 0.1010 0.1010 0.1010 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 -0.0051 0.0000 0.1010 0.1010 0.1010 0.1010 0.1010 0.1010 0.1010 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
